무인교통단속카메라관리번호,시도명,시군구명,도로종류,도로노선번호,도로노선명,도로노선방향,소재지도로명주소,소재지지번주소,위도,경도,설치장소,단속구분,제한속도,단속구간위치구분,과속단속구간길이,보호구역구분,설치연도,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
H5088,충청남도,천안시 동남구,시도,,각원사길,2,,충청남도 천안시 동남구 안서동 534-163,36.831011,127.174595,안서초등학교 앞,2,30,,,2.0,2021.0,충청남도경찰청,041-336-2152,2025-03-28,1320000,경찰청
H5089,충청남도,천안시 서북구,시도,,월봉로,1,,충청남도 천안시 서북구 쌍용동 1950,36.80287101,127.118999,천안용암초등학교 건너편,2,30,,,2.0,2021.0,충청남도경찰청,041-336-2152,2025-03-28,1320000,경찰청
H5090,충청남도,천안시 서북구,시도,,봉정로,2,,충청남도 천안시 서북구 성정동 147-2,36.81539701,127.141928,천안성정초등학교 앞,2,30,,,2.0,2021.0,충청남도경찰청,041-336-2152,2025-03-28,1320000,경찰청
H5091,충청남도,천안시 서북구,시도,,한들2로,1,,충청남도 천안시 서북구 백석동 1184,36.82602901,127.119168,천안한들초등학교 건너편,2,30,,,2.0,2021.0,충청남도경찰청,041-336-2152,2025-03-28,1320000,경찰청
H5092,충청남도,천안시 서북구,시도,,백석2길,2,,충청남도 천안시 서북구 백석동 910,36.81931101,127.119818,호반2차 상가 앞,2,30,,,2.0,2021.0,충청남도경찰청,041-336-2152,2025-03-28,1320000,경찰청
H5093,충청남도,천안시 서북구,시도,,불당4로,2,,충청남도 천안시 서북구 불당동 820,36.80575401,127.110193,천안불당초등학교 앞,2,30,,,2.0,2021.0,충청남도경찰청,041-336-2152,2025-03-28,1320000,경찰청
H5094,충청남도,천안시 동남구,시도,,청수로,2,,충청남도 천안시 동남구 청수동 271,36.78770101,127.151111,천안청수초등학교 앞,2,30,,,2.0,2021.0,충청남도경찰청,041-336-2152,2025-03-28,1320000,경찰청
H5095,충청남도,천안시 서북구,시도,,백석3로,2,,충청남도 천안시 서북구 백석동 902,36.82037301,127.123106,천안백석초등학교 앞,2,30,,,2.0,2021.0,충청남도경찰청,041-336-2152,2025-03-28,1320000,경찰청
H5096,충청남도,천안시 동남구,시도,,청수로,1,,충청남도 천안시 동남구 구성동 388-144,36.79369301,127.157486,천안구성초등학교 앞,2,30,,,2.0,2021.0,충청남도경찰청,041-336-2152,2025-03-28,1320000,경찰청
H5097,충청남도,천안시 서북구,시도,,봉서산로,1,,충청남도 천안시 서북구 불당동 760,36.80711201,127.110187,"천안불당초등학교 건너편,",2,30,,,2.0,2021.0,충청남도경찰청,041-336-2152,2025-03-28,1320000,경찰청
H5098,충청남도,천안시 서북구,시도,,직산로,1,,충청남도 천안시 서북구 직산읍 삼은리 38-11,36.88231501,127.154729,키즈월드 어린이집 앞,2,30,,,2.0,2021.0,충청남도경찰청,041-336-2152,2025-03-28,1320000,경찰청
H5099,충청남도,천안시 서북구,시도,,봉주로,2,,충청남도 천안시 서북구 직산읍 삼은리 76-161,36.87681801,127.148977,삼은초등학교 앞,2,30,,,2.0,2021.0,충청남도경찰청,041-336-2152,2025-03-28,1320000,경찰청
H5100,충청남도,천안시 서북구,시도,,한들2로,2,,충청남도 천안시 서북구 백석동 1184,36.82564201,127.118732,천안한들초등학교 앞,2,30,,,2.0,2021.0,충청남도경찰청,041-336-2152,2025-03-28,1320000,경찰청
H5101,충청남도,천안시 서북구,시도,,봉주로,2,,충청남도 천안시 서북구 성거읍 신월리 7-8,36.87786011,127.158078,소망초등학교 앞,2,30,,,2.0,2021.0,충청남도경찰청,041-336-2152,2025-03-28,1320000,경찰청
H5102,충청남도,천안시 서북구,시도,,오성로,2,,충청남도 천안시 서북구 두정동 666,36.83036401,127.129699,천안오성초등학교 앞,2,30,,,2.0,2021.0,충청남도경찰청,041-336-2152,2025-03-28,1320000,경찰청
H5103,충청남도,천안시 서북구,시도,,성환1로,2,,충청남도 천안시 서북구 성환리 449-768,36.91715901,127.127868,성신초등학교 건너편,2,30,,,2.0,2021.0,충청남도경찰청,041-336-2152,2025-03-28,1320000,경찰청
H8494,충청남도,천안시,기타,,천안논산고속도로,2,,충청남도 천안시 동남구 풍세면 풍서리 142-1,36.71985201,127.132486,"천안논산고속도로268.8km 천안방향 1,2차로",99,110,2.0,9.137,99.0,2022.0,충청남도경찰청,041-336-2152,2025-03-28,1320000,경찰청
H8667,충청남도,천안시 동남구,시도,,병천2로,1,,충청남도 천안시 동남구 병천리 120-2,36.76598701,127.302616,병천초등학교 앞,1,30,,,2.0,2022.0,충청남도경찰청,041-336-2152,2025-03-28,1320000,경찰청
H8668,충청남도,천안시 동남구,시도,,서리1길,1,,충청남도 천안시 동남구 서리 51-2,36.78205101,127.234875,굿모닝카센터 앞,1,50,,,99.0,2022.0,충청남도경찰청,041-336-2152,2025-03-28,1320000,경찰청
H8669,충청남도,천안시 동남구,시도,,삼방로,2,,충청남도 천안시 동남구 남화리 4-3,36.78147501,127.235078,GS글로벌 건너편,1,50,,,99.0,2022.0,충청남도경찰청,041-336-2152,2025-03-28,1320000,경찰청
H8670,충청남도,천안시 동남구,시도,,청당2길,1,,충청남도 천안시 동남구 청당동 153-20,36.78017501,127.154624,청당예술어린이집 건너편,1,30,,,2.0,2022.0,충청남도경찰청,041-336-2152,2025-03-28,1320000,경찰청
H8672,충청남도,천안시 동남구,시도,,서리1길,1,,충청남도 천안시 동남구 서리 111-31,36.78663901,127.2352201,목천초등학교 앞,2,30,,,2.0,2022.0,충청남도경찰청,041-336-2152,2025-03-28,1320000,경찰청
H8673,충청남도,천안시 동남구,시도,,신용로,1,,충청남도 천안시 동남구 다가동 478,36.80136901,127.140306,일봉초등학교,1,30,,,2.0,2022.0,충청남도경찰청,041-336-2152,2025-03-28,1320000,경찰청
H8674,충청남도,천안시 동남구,시도,,중앙로,1,,충청남도 천안시 동남구 성황동 92-2,36.81258701,127.152955,천안초등학교 앞,2,30,,,2.0,2022.0,충청남도경찰청,041-336-2152,2025-03-28,1320000,경찰청
H8675,충청남도,천안시 동남구,시도,,성황로,2,,충청남도 천안시 동남구 성황동 94-19,36.81254101,127.152859,천안초등학교 앞,2,30,,,2.0,2022.0,충청남도경찰청,041-336-2152,2025-03-28,1320000,경찰청
H8676,충청남도,천안시 동남구,시도,,수곡로,2,,충청남도 천안시 동남구 신방동 52-8,36.78844011,127.126678,예스어린이집,2,30,,,2.0,2022.0,충청남도경찰청,041-336-2152,2025-03-28,1320000,경찰청
H8677,충청남도,천안시 동남구,시도,,용곡2길,1,,충청남도 천안시 동남구 용곡동 598,36.78809501,127.135445,셀라유치원 앞,2,30,,,2.0,2022.0,충청남도경찰청,041-336-2152,2025-03-28,1320000,경찰청
H8678,충청남도,천안시 동남구,시도,,통정9로,2,,충청남도 천안시 동남구 신방동 2150,36.77111101,127.131944,새샘초등학교 건너편,2,30,,,2.0,2022.0,충청남도경찰청,041-336-2152,2025-03-28,1320000,경찰청
H8679,충청남도,천안시 동남구,시도,,통정9로,1,,충청남도 천안시 동남구 신방동 2150,36.77082501,127.132119,새샘초등학교 앞,2,30,,,2.0,2022.0,충청남도경찰청,041-336-2152,2025-03-28,1320000,경찰청
H8680,충청남도,천안시 서북구,시도,,쌍용6길,1,,충청남도 천안시 서북구 쌍용동 1355,36.80125011,127.123719,천안쌍용초등학교 앞,1,30,,,2.0,2022.0,충청남도경찰청,041-336-2152,2025-03-28,1320000,경찰청
H8681,충청남도,천안시 서북구,시도,,불당26로,2,,충청남도 천안시 서북구 불당동 1517,36.81834401,127.106881,천안불무초등학교,2,30,,,2.0,2022.0,충청남도경찰청,041-336-2152,2025-03-28,1320000,경찰청
H8682,충청남도,천안시 서북구,시도,,월봉로,1,,충청남도 천안시 서북구 쌍용동 1952,36.80266701,127.118779,천안용암초등학교 앞,2,30,,,2.0,2022.0,충청남도경찰청,041-336-2152,2025-03-28,1320000,경찰청
H8683,충청남도,천안시 서북구,시도,,충무로,2,,충청남도 천안시 서북구 쌍용동 2043,36.79163011,127.123754,천안수곡초등학교,2,30,,,2.0,2022.0,충청남도경찰청,041-336-2152,2025-03-28,1320000,경찰청
H8684,충청남도,천안시 서북구,시도,,두정중9길,2,,충청남도 천안시 서북구 두정동 1216,36.83676201,127.141999,천안신대초등학교 앞,2,30,,,2.0,2022.0,충청남도경찰청,041-336-2152,2025-03-28,1320000,경찰청
H8685,충청남도,천안시 서북구,시도,,오성2길,1,,충청남도 천안시 서북구 두정동 579-2,36.83122501,127.129539,천안오성초등학교 건너편,1,30,,,2.0,2022.0,충청남도경찰청,041-336-2152,2025-03-28,1320000,경찰청
H8686,충청남도,천안시 서북구,시도,,공단5로,2,,충청남도 천안시 서북구 차암동 12-2,36.85467501,127.119531,늘푸른어린이집 앞,1,30,,,2.0,2022.0,충청남도경찰청,041-336-2152,2025-03-28,1320000,경찰청
H8689,충청남도,천안시 서북구,시도,,성정두정로,1,,충청남도 천안시 서북구 두정동 1216,36.83668301,127.141877,천안신대초등학교 앞,2,30,,,2.0,2022.0,충청남도경찰청,041-336-2152,2025-03-28,1320000,경찰청
H8690,충청남도,천안시 서북구,시도,,불당4로,2,,충청남도 천안시 서북구 불당동 748,36.80705101,127.110462,천안불당초등학교,2,30,,,2.0,2022.0,충청남도경찰청,041-336-2152,2025-03-28,1320000,경찰청
H8691,충청남도,천안시 서북구,시도,,부성18로,1,,충청남도 천안시 서북구 신당동 909,36.84849401,127.152939,천안부대초등학교 앞,2,30,,,2.0,2022.0,충청남도경찰청,041-336-2152,2025-03-28,1320000,경찰청
H8692,충청남도,천안시 서북구,시도,,한들2로,2,,충청남도 천안시 서북구 백석동 1179,36.82715979,127.1219893,환서초등학교 건너편,1,30,,,2.0,2022.0,충청남도경찰청,041-336-2152,2025-03-28,1320000,경찰청
H8693,충청남도,천안시 서북구,시도,,한들2로,2,,충청남도 천안시 서북구 백석동 1179,36.82718126,127.1219679,환서초등학교 앞,1,30,,,2.0,2022.0,충청남도경찰청,041-336-2152,2025-03-28,1320000,경찰청
H8694,충청남도,천안시 서북구,시도,,쌍용대로,1,,충청남도 천안시 서북구 쌍용동 889-2,36.80721501,127.132575,광혜당약국 앞 사거리,2,50,,,99.0,2022.0,충청남도경찰청,041-336-2152,2025-03-28,1320000,경찰청
H8695,충청남도,천안시 서북구,시도,,백석로,2,,충청남도 천안시 서북구 백석동 658-77,36.82307401,127.112152,운동장사거리,2,60,,,99.0,2022.0,충청남도경찰청,041-336-2152,2025-03-28,1320000,경찰청
H8696,충청남도,천안시 서북구,기타,,천안대로,2,,충청남도 천안시 서북구 성환읍 복모리 153-13,36.96172301,127.125414,안궁3리버스정류장,1,60,,,99.0,2022.0,충청남도경찰청,041-336-2152,2025-03-28,1320000,경찰청
H8697,충청남도,천안시 서북구,시도,,쌍용대로,1,,충청남도 천안시 서북구 성정동 1012,36.81836201,127.135487,구상골사거리,2,50,,,99.0,2022.0,충청남도경찰청,041-336-2152,2025-03-28,1320000,경찰청
H8698,충청남도,천안시 동남구,시도,,충절로,1,,충청남도 천안시 동남구 병천면 가전리 산 12-12,36.76584401,127.287718,신한아파트 건너편,2,50,,,99.0,2022.0,충청남도경찰청,041-336-2152,2025-03-28,1320000,경찰청
H8699,충청남도,천안시 동남구,시도,,충절로,2,,충청남도 천안시 동남구 북면 상동리 19-4,36.77052401,127.268566,중앙아파트 앞,2,50,,,99.0,2022.0,충청남도경찰청,041-336-2152,2025-03-28,1320000,경찰청
J0903,충청남도,천안시 서북구,시도,,불당19로,2,,충청남도 천안시 서북구 불당동 1866,36.81930501,127.101019,호반 504동 건너편,2,50,,,99.0,2022.0,충청남도경찰청,041-336-2152,2025-03-28,1320000,경찰청
J0904,충청남도,천안시 서북구,시도,,번영로,1,충청남도 천안시 서북구 번영로 208,충청남도 천안시 서북구 불당동 19-7,36.81572601,127.109887,시청사거리,2,60,,,99.0,2022.0,충청남도경찰청,041-336-2152,2025-03-28,1320000,경찰청
J0905,충청남도,천안시 서북구,시도,,성진로,2,충청남도 천안시 서북구 직산읍 성진로 365-1,충청남도 천안시 서북구 판정리 333-3,36.90879801,127.172085,판정2리버스정류장 앞,1,30,,,1.0,2022.0,충청남도경찰청,041-336-2152,2025-03-28,1320000,경찰청
J0906,충청남도,천안시 서북구,시도,,불당대로,1,,충청남도 천안시 서북구 불당동 1294,36.80139501,127.101132,펜타포트아파트 앞,2,50,,,99.0,2022.0,충청남도경찰청,041-336-2152,2025-03-28,1320000,경찰청
J0907,충청남도,천안시 동남구,시도,,도장로,2,충청남도 천안시 동남구 목천읍 도장로 253,충청남도 천안시 동남구 목천읍 도장리 79-9,36.75087401,127.195492,남양크레인 건너편,1,50,,,99.0,2022.0,충청남도경찰청,041-336-2152,2025-03-28,1320000,경찰청
J0909,충청남도,천안시 동남구,시도,,차령고개로,1,,충청남도 천안시 동남구 광덕면 대평리 216-3,36.67432801,127.146096,피덕마을 건너편,1,30,,,1.0,2022.0,충청남도경찰청,041-336-2152,2025-03-28,1320000,경찰청
J0910,충청남도,천안시 동남구,시도,,차령고개로,2,,충청남도 천안시 동남구 광덕면 대평리 262-4,36.67399201,127.145361,피덕마을 앞,1,30,,,1.0,2022.0,충청남도경찰청,041-336-2152,2025-03-28,1320000,경찰청
J0911,충청남도,천안시 동남구,시도,,용무길,2,,충청남도 천안시 동남구 풍세면 보성리 541-1,36.72704301,127.1171201,풍세산업단지 앞,1,50,,,99.0,2022.0,충청남도경찰청,041-336-2152,2025-03-28,1320000,경찰청
J1846,충청남도,천안시,기타,,경부고속도로,2,,충청남도 천안시 서북구 입장면 가산리 433-1,36.93420801,127.1890601,"경부고속도로352.5km 부산방향 1,2차로시점",99,110,1.0,10.93,99.0,2021.0,충청남도경찰청,041-336-2152,2025-03-28,1320000,경찰청
J1848,충청남도,천안시,기타,,경부고속도로,1,,충청남도 천안시 동남구 안서동 324-32,36.83665011,127.174661,"경부고속도로341.2km 부산방향 1,2차로종점",99,110,2.0,10.93,99.0,2021.0,충청남도경찰청,041-336-2152,2025-03-28,1320000,경찰청
J2180,충청남도,천안시 서북구,시도,,두정로,1,,충청남도 천안시 서북구 백석동 1033,36.83410101,127.123594,천안노태2단지 앞,2,40,,,99.0,2023.0,충청남도경찰청,041-336-2152,2025-03-28,1320000,경찰청
J2181,충청남도,천안시 서북구,시도,,한들2로,1,,충청남도 천안시 서북구 백석동 1140,36.83794501,127.123161,천안노태1단지 앞,2,40,,,99.0,2023.0,충청남도경찰청,041-336-2152,2025-03-28,1320000,경찰청
J2842,충청남도,천안시 서북구,기타,,망향로,2,,충청남도 천안시 서북구 성거읍 오목리 8-3,36.89358501,127.211893,천안골프클럽 맞은편,2,70,,,99.0,2022.0,충청남도경찰청,041-336-2152,2025-03-28,1320000,경찰청
J2843,충청남도,천안시 서북구,기타,,망향로,2,,충청남도 천안시 서북구 입장면 신덕리 산 28-2,36.89891401,127.216378,수리고개 교차로,2,70,,,99.0,2022.0,충청남도경찰청,041-336-2152,2025-03-28,1320000,경찰청
J2844,충청남도,천안시 동남구,시도,,유량로,2,,충청남도 천안시 동남구 구성동 16-6,36.80481501,127.169875,천안성서침례교회 앞,2,50,,,99.0,2022.0,충청남도경찰청,041-336-2152,2025-03-28,1320000,경찰청
J2948,충청남도,천안시 동남구,지방도,615,광풍로,2,,충청남도 천안시 동남구 구룡동 639-1,36.76274701,127.1383335,한국도로공사 천안지사 앞,2,70,,,99.0,2023.0,충청남도경찰청,041-336-2152,2025-03-28,1320000,경찰청
J3100,충청남도,천안시 서북구,시도,,부송로,1,,충청남도 천안시 서북구 직산읍 부송리 38-6,36.87446201,127.1370101,직산 농공단지,1,60,,,99.0,2023.0,충청남도경찰청,041-336-2152,2025-03-28,1320000,경찰청
J3101,충청남도,천안시 서북구,시도,,번영로,2,,충청남도 천안시 서북구 성성동 309-2,36.85127201,127.1253801,천안시 서북구 번영로,2,60,,,99.0,2023.0,충청남도경찰청,041-336-2152,2025-03-28,1320000,경찰청
J3102,충청남도,천안시 동남구,시도,,남부대로,2,,충청남도 천안시 동남구 청당동 49-10,36.77847172,127.1587258,능수초등학교,2,30,,,2.0,2023.0,충청남도경찰청,041-336-2152,2025-03-28,1320000,경찰청
J3103,충청남도,천안시 동남구,시도,,서부대로,2,,충청남도 천안시 동남구 신방동 111-1,36.78560607,127.1288041,새말사거리,2,50,,,99.0,2023.0,충청남도경찰청,041-336-2152,2025-03-28,1320000,경찰청
J3104,충청남도,천안시 동남구,시도,,터미널2로,1,,충청남도 천안시 동남구 신부동 824,36.81950629,127.1580797,터미널사거리,2,50,,,99.0,2023.0,충청남도경찰청,041-336-2152,2025-03-28,1320000,경찰청
J3105,충청남도,천안시 서북구,시도,,번영로,1,,충청남도 천안시 서북구 불당동 1856,36.80803433,127.1070802,물총새공원 앞,2,60,,,99.0,2023.0,충청남도경찰청,041-336-2152,2025-03-28,1320000,경찰청
